     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
1139 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81616', '10'], ['0.97997', '75.1'], ['0.9899', '37']]"             ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.53', '37.7'], ['0.51', '39.2'], ['0.50001', '107.3']]"                   ,1732705367165 ,11:02:47.2018
1140 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81616', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.53', '37.7'], ['0.51', '39.2'], ['0.50001', '107.3']]"                   ,1732705367268 ,11:02:47.3047
1141 ,"[['0.79999', '137.9'], ['0.8', '2554'], ['0.81076', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.53', '37.7'], ['0.51', '39.2'], ['0.50001', '107.3']]"                   ,1732705367365 ,11:02:47.4019
1142 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81076', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.53', '37.7'], ['0.51', '39.2'], ['0.50001', '107.3']]"                   ,1732705367469 ,11:02:47.5057
1143 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81076', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.53', '37.7'], ['0.51', '39.2'], ['0.50001', '107.3']]"                   ,1732705367573 ,11:02:47.6095
1144 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81076', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.51', '39.2'], ['0.50001', '107.3'], ['0.5', '245.2']]"                   ,1732705367681 ,11:02:47.7182
1145 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.81076', '10'], ['0.9899', '37'], ['0.98994', '479.4']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.51', '39.2'], ['0.50001', '107.3'], ['0.5', '245.2']]"                   ,1732705367889 ,11:02:47.9263
1146 ,"[['0.79999', '275.8'], ['0.8', '2554'], ['0.80717', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"             ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.51', '39.2'], ['0.50001', '107.3'], ['0.5', '245.2']]"                   ,1732705367998 ,11:02:48.0342
1147 ,"[['0.79999', '275.8'], ['0.80717', '10'], ['0.9899', '37'], ['0.98999', '57.3'], ['1.04', '19.9']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.51', '39.2'], ['0.50001', '107.3'], ['0.5', '245.2']]"                   ,1732705368092 ,11:02:48.1290
1148 ,"[['0.79999', '275.8'], ['0.80717', '10'], ['0.9899', '37'], ['0.98999', '57.3'], ['1.04', '19.9']]"            ,"[['0.65', '210.4'], ['0.55', '95.6'], ['0.50001', '107.3'], ['0.5', '245.2'], ['0.48329', '103.4']]"               ,1732705368199 ,11:02:48.2361
1149 ,"[['0.79999', '170'], ['0.80717', '10'], ['0.9899', '37'], ['0.98999', '57.3'], ['1.04', '19.9']]"              ,"[['0.55', '95.6'], ['0.50001', '107.3'], ['0.5', '245.2'], ['0.48329', '103.4'], ['0.4677', '106.9']]"             ,1732705368295 ,11:02:48.3328
1150 ,"[['0.79999', '137.9'], ['0.80717', '10'], ['0.9899', '37'], ['0.98999', '57.3'], ['1.04', '19.9']]"            ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.40003', '77.1'], ['0.4', '646.7']]"          ,1732705368406 ,11:02:48.4429
1151 ,"[['0.80478', '10'], ['0.9899', '37'], ['0.98998', '137.9'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.40003', '77.1'], ['0.4', '646.7']]"          ,1732705368506 ,11:02:48.5431
1152 ,"[['0.80478', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.40003', '77.1'], ['0.4', '646.7']]"          ,1732705368605 ,11:02:48.6427
1153 ,"[['0.80478', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.40003', '77.1'], ['0.4', '646.7']]"          ,1732705368709 ,11:02:48.7463
1154 ,"[['0.80478', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.392', '2181.1']]"          ,1732705368920 ,11:02:48.9571
1155 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.392', '2181.1']]"          ,1732705369018 ,11:02:49.0551
1156 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.392', '2181.1']]"          ,1732705369129 ,11:02:49.1660
1157 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.48329', '103.4'], ['0.4677', '106.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6']]"          ,1732705369231 ,11:02:49.2676
1158 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6'], ['0.392', '2181.1'], ['0.3', '176.6']]"              ,1732705369351 ,11:02:49.3876
1159 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6'], ['0.392', '2181.1'], ['0.3', '176.6']]"              ,1732705369568 ,11:02:49.6051
1160 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6'], ['0.392', '2181.1']]"            ,1732705369673 ,11:02:49.7096
1161 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6']]"                ,1732705369775 ,11:02:49.8123
1162 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6']]"                ,1732705369997 ,11:02:50.0338
1163 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7'], ['0.39203', '78.6']]"                ,1732705370099 ,11:02:50.1357
1164 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7']]"                  ,1732705370423 ,11:02:50.4598
1165 ,"[['0.79993', '12.5'], ['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3']]"         ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.41382', '241.6'], ['0.4', '646.7']]"                  ,1732705370539 ,11:02:50.5761
1166 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '275.8'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9'], ['0.41382', '241.6']]"               ,1732705370643 ,11:02:50.6799
1167 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98997', '125.7'], ['0.98998', '137.9'], ['0.98999', '57.3']]"        ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9'], ['0.41382', '241.6']]"               ,1732705370745 ,11:02:50.7815
1168 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98997', '125.7'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                   ,1732705370848 ,11:02:50.8850
1169 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98997', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                   ,1732705370997 ,11:02:51.0338
1170 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98996', '125.7'], ['0.98998', '125.7'], ['0.98999', '57.3']]"        ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9']]"                 ,1732705371108 ,11:02:51.1445
1171 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.53006', '94.3'], ['0.512', '321.9']]"                 ,1732705371211 ,11:02:51.2485
1172 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371318 ,11:02:51.3550
1173 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371414 ,11:02:51.4513
1174 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371515 ,11:02:51.5515
1175 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371628 ,11:02:51.6650
1176 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371728 ,11:02:51.7647
1177 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705371936 ,11:02:51.9733
1178 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705372249 ,11:02:52.2858
1179 ,"[['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705372548 ,11:02:52.5852
1180 ,"[['0.9847', '570.9'], ['0.98989', '10'], ['0.9899', '37'], ['0.98998', '251.4'], ['0.98999', '57.3']]"         ,"[['0.6', '97.6'], ['0.55001', '124'], ['0.55', '637.3'], ['0.512', '321.9'], ['0.5', '220.7']]"                    ,1732705372672 ,11:02:52.7088
1181 ,"[['0.98469', '251.4'], ['0.9847', '570.9'], ['0.98989', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4488', '26.7'], ['0.4199', '47.6'], ['0.41385', '74.5']]"               ,1732705372768 ,11:02:52.8056
1182 ,"[['0.98468', '10'], ['0.98469', '251.4'], ['0.9847', '570.9'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4488', '26.7'], ['0.4199', '47.6'], ['0.41385', '74.5']]"               ,1732705372877 ,11:02:52.9139
1183 ,"[['0.98468', '10'], ['0.98469', '251.4'], ['0.9847', '570.9'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4488', '26.7'], ['0.4199', '47.6'], ['0.41385', '74.5']]"               ,1732705372976 ,11:02:53.0128
1184 ,"[['0.98468', '10'], ['0.98469', '251.4'], ['0.9899', '37'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41385', '74.5'], ['0.41382', '241.6']]"             ,1732705373183 ,11:02:53.2199
1185 ,"[['0.98468', '10'], ['0.98469', '251.4'], ['0.9899', '37'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705373385 ,11:02:53.4223
1186 ,"[['0.98468', '10'], ['0.98469', '251.4'], ['0.9899', '37'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705373591 ,11:02:53.6278
1187 ,"[['0.79991', '611.4'], ['0.98468', '10'], ['0.98469', '251.4'], ['0.9899', '37'], ['0.98999', '57.3']]"        ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705373700 ,11:02:53.7363
1188 ,"[['0.7999', '133.6'], ['0.79991', '611.4'], ['0.98468', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705373801 ,11:02:53.8373
1189 ,"[['0.7999', '267.2'], ['0.79991', '611.4'], ['0.98468', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705373904 ,11:02:53.9405
1190 ,"[['0.7999', '267.2'], ['0.79991', '611.4'], ['0.97973', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705374007 ,11:02:54.0439
1191 ,"[['0.79991', '611.4'], ['0.97973', '10'], ['0.9899', '37'], ['0.98999', '57.3'], ['1', '298.2']]"              ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705374111 ,11:02:54.1476
1192 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.97973', '10'], ['0.9899', '37']]"            ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705374213 ,11:02:54.2500
1193 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.97973', '10'], ['0.9899', '37']]"            ,"[['0.5985', '16.7'], ['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705374415 ,11:02:54.4520
1194 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.91979', '10'], ['0.9899', '37']]"            ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705374518 ,11:02:54.5556
1195 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.91979', '10'], ['0.9899', '37']]"            ,"[['0.512', '321.9'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705374631 ,11:02:54.6683
1196 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.91979', '10'], ['0.9899', '37']]"            ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705374733 ,11:02:54.7700
1197 ,"[['0.79988', '143'], ['0.79989', '143'], ['0.79991', '611.4'], ['0.91979', '10'], ['0.9899', '37']]"           ,"[['0.64', '272.5'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"               ,1732705374838 ,11:02:54.8742
1198 ,"[['0.79988', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.91979', '10'], ['0.9899', '37']]"            ,"[['0.64', '272.5'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"               ,1732705374952 ,11:02:54.9891
1199 ,"[['0.7999', '143'], ['0.79991', '611.4'], ['0.87982', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375055 ,11:02:55.0915
1200 ,"[['0.7999', '286'], ['0.79991', '611.4'], ['0.87982', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375157 ,11:02:55.1938
1201 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.87982', '10'], ['0.9899', '37']]"            ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375262 ,11:02:55.2986
1202 ,"[['0.79988', '143'], ['0.79989', '143'], ['0.79991', '611.4'], ['0.87982', '10'], ['0.9899', '37']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375363 ,11:02:55.3997
1203 ,"[['0.79988', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.87982', '10'], ['0.9899', '37']]"            ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375468 ,11:02:55.5078
1204 ,"[['0.7999', '286'], ['0.79991', '611.4'], ['0.85318', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375573 ,11:02:55.6104
1205 ,"[['0.7999', '143'], ['0.79991', '611.4'], ['0.85318', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375775 ,11:02:55.8131
1206 ,"[['0.79989', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.85318', '10'], ['0.9899', '37']]"            ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375881 ,11:02:55.9174
1207 ,"[['0.79988', '143'], ['0.79989', '143'], ['0.79991', '611.4'], ['0.85318', '10'], ['0.9899', '37']]"           ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705375984 ,11:02:56.0210
1208 ,"[['0.79988', '143'], ['0.7999', '143'], ['0.79991', '611.4'], ['0.83541', '10'], ['0.9899', '37']]"            ,"[['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6'], ['0.40375', '49.4']]"             ,1732705376094 ,11:02:56.1315
1209 ,"[['0.7999', '295.4'], ['0.79991', '611.4'], ['0.83541', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705376200 ,11:02:56.2367
1210 ,"[['0.7999', '295.4'], ['0.79991', '611.4'], ['0.83541', '10'], ['0.9899', '37'], ['0.98999', '57.3']]"         ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705376298 ,11:02:56.3350
1211 ,"[['0.7999', '152.4'], ['0.79991', '611.4'], ['0.83541', '10'], ['0.9899', '189.4'], ['0.98999', '57.3']]"      ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705376406 ,11:02:56.4426
1212 ,"[['0.79989', '152.4'], ['0.7999', '152.4'], ['0.79991', '611.4'], ['0.83541', '10'], ['0.9899', '189.4']]"     ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705376504 ,11:02:56.5407
1213 ,"[['0.79988', '637.3'], ['0.79989', '152.4'], ['0.7999', '152.4'], ['0.79991', '611.4'], ['0.82357', '10']]"    ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.4199', '47.6'], ['0.41382', '241.6']]"              ,1732705376612 ,11:02:56.6489
1214 ,"[['0.79987', '152.4'], ['0.79988', '789.7'], ['0.79991', '611.4'], ['0.82357', '10'], ['0.9899', '189.4']]"    ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705376821 ,11:02:56.8574
1215 ,"[['0.79987', '152.4'], ['0.79988', '789.7'], ['0.79991', '611.4'], ['0.82357', '10'], ['0.9899', '189.4']]"    ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705377032 ,11:02:57.0694
1216 ,"[['0.79987', '152.4'], ['0.79988', '789.7'], ['0.79991', '611.4'], ['0.81567', '10'], ['0.9899', '189.4']]"    ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705377136 ,11:02:57.1732
1217 ,"[['0.79987', '152.4'], ['0.79988', '789.7'], ['0.79991', '611.4'], ['0.81567', '10'], ['0.9899', '189.4']]"    ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705377340 ,11:02:57.3768
1218 ,"[['0.79986', '152.4'], ['0.79987', '152.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81567', '10']]"   ,"[['0.55002', '445'], ['0.512', '317.7'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705377645 ,11:02:57.6818
1219 ,"[['0.79986', '77.1'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81041', '10'], ['0.9899', '189.4']]"     ,"[['0.512', '300.4'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705377747 ,11:02:57.7837
1220 ,"[['0.79986', '98.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81041', '10'], ['0.9899', '189.4']]"     ,"[['0.512', '300.4'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705377855 ,11:02:57.8910
1221 ,"[['0.79986', '98.4'], ['0.79987', '152.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81041', '10']]"    ,"[['0.512', '300.4'], ['0.5', '220.7'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705377957 ,11:02:57.9941
1222 ,"[['0.79986', '98.4'], ['0.79987', '152.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81041', '10']]"    ,"[['0.512', '300.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705378062 ,11:02:58.0983
1223 ,"[['0.79986', '98.4'], ['0.79987', '152.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.81041', '10']]"    ,"[['0.51203', '60.2'], ['0.512', '300.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6']]"                ,1732705378165 ,11:02:58.2015
1224 ,"[['0.79986', '98.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80689', '10'], ['0.9899', '189.4']]"     ,"[['0.51203', '60.2'], ['0.512', '300.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6']]"                ,1732705378265 ,11:02:58.3021
1225 ,"[['0.79985', '152.4'], ['0.79986', '98.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80689', '10']]"    ,"[['0.51203', '60.2'], ['0.512', '822.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6']]"                ,1732705378366 ,11:02:58.4030
1226 ,"[['0.79984', '98.4'], ['0.79985', '152.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80689', '10']]"    ,"[['0.51203', '60.2'], ['0.512', '822.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6']]"                ,1732705378471 ,11:02:58.5082
1227 ,"[['0.79984', '98.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80689', '10'], ['0.9899', '189.4']]"     ,"[['0.512', '822.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705378596 ,11:02:58.6332
1228 ,"[['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80689', '10'], ['0.9899', '189.4']]"    ,"[['0.512', '822.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705378699 ,11:02:58.7358
