,price,sequence,side,size,symbol,time,tradeId,type,time_received,makerOrderId,takerOrderId
424,0.57564,5739943976515588,buy,14,WOD-USDT,11:03:26.467000,5739943976515588,match,11:03:26.5145,6746fc7cba86a000073f4765,6746fc7eb6d5080007e17986
425,0.52,5739944180725761,sell,28.4,WOD-USDT,11:03:26.990000,5739944180725761,match,11:03:27.0393,6746fc7eb38d120007ab9009,6746fc7e5e5d4c0007540266
426,0.52,5739944251504641,sell,28.4,WOD-USDT,11:03:27.200000,5739944251504641,match,11:03:27.2487,6746fc7eb38d120007ab9009,6746fc7f5a555000073eebbe
427,0.52,5739944297904129,sell,29.3,WOD-USDT,11:03:27.346000,5739944297904129,match,11:03:27.3969,6746fc7eb38d120007ab9009,6746fc7f812d4000071b2395
428,0.52,5739944394110977,sell,25.8,WOD-USDT,11:03:27.566000,5739944394110977,match,11:03:27.6133,6746fc7eb38d120007ab9009,6746fc7f812d4000071b25dc
429,0.518,5739944394110980,sell,4.5,WOD-USDT,11:03:27.566000,5739944394110980,match,11:03:27.6134,6746fc7e5a555000073ee755,6746fc7f812d4000071b25dc
430,0.55,5739944459909121,buy,123.5,WOD-USDT,11:03:27.682000,5739944459909121,match,11:03:27.7285,6746fc7f9e4e400007f5a089,6746fc7f812d4000071b270d
431,0.5535,5739944459909124,buy,94,WOD-USDT,11:03:27.682000,5739944459909124,match,11:03:27.7287,6746fc7fba86a000073f4974,6746fc7f812d4000071b270d
432,0.518,5739944492677121,sell,14.8,WOD-USDT,11:03:27.749000,5739944492677121,match,11:03:27.7992,6746fc7e5a555000073ee755,6746fc7f5e5d4c00075408a2
433,0.51001,5739944492677124,sell,15.5,WOD-USDT,11:03:27.749000,5739944492677124,match,11:03:27.7993,6746fc7eb26bfb00070c9546,6746fc7f5e5d4c00075408a2
434,0.51001,5739944581150721,sell,30.3,WOD-USDT,11:03:27.936000,5739944581150721,match,11:03:27.9869,6746fc7eb26bfb00070c9546,6746fc7f2033a50007a96252
435,0.51001,5739944654419969,sell,9.1,WOD-USDT,11:03:28.087000,5739944654419969,match,11:03:28.1351,6746fc7eb26bfb00070c9546,6746fc8014a8920007b874ff
436,0.51001,5739944654419972,sell,21.2,WOD-USDT,11:03:28.087000,5739944654419972,match,11:03:28.1352,6746fc7e439c1000070e59ae,6746fc8014a8920007b874ff
437,0.51001,5739944764651521,sell,29.3,WOD-USDT,11:03:28.273000,5739944764651521,match,11:03:28.3226,6746fc7e439c1000070e59ae,6746fc80dcdd7b000747d658
438,0.51001,5739944849061889,sell,29.3,WOD-USDT,11:03:28.454000,5739944849061889,match,11:03:28.5046,6746fc7e439c1000070e59ae,6746fc80eaedf50007cc6e6d
439,0.51001,5739944908699649,sell,29.3,WOD-USDT,11:03:28.640000,5739944908699649,match,11:03:28.6886,6746fc7e439c1000070e59ae,6746fc80e21c740007c2a52d
440,0.522,5739945039509505,sell,29.3,WOD-USDT,11:03:28.974000,5739945039509505,match,11:03:29.0241,6746fc80f61fa000079a6304,6746fc801adbea0007e0d299
441,0.5434,5739945105569793,sell,27.6,WOD-USDT,11:03:29.145000,5739945105569793,match,11:03:29.1947,6746fc819e4e400007f5b040,6746fc8133b8f30007924592
442,0.522,5739945105569796,sell,1.7,WOD-USDT,11:03:29.145000,5739945105569796,match,11:03:29.1948,6746fc80f61fa000079a6304,6746fc8133b8f30007924592
443,0.53295,5739945584244737,sell,18.7,WOD-USDT,11:03:30.370000,5739945584244737,match,11:03:30.4193,6746fc82a69a4c0007878c07,6746fc82e21c740007c2b15b
444,0.53295,5739945584244740,sell,18.7,WOD-USDT,11:03:30.370000,5739945584244740,match,11:03:30.4195,6746fc82b26bfb00070cb388,6746fc82e21c740007c2b15b
445,0.52324,5739945584244743,sell,39.4,WOD-USDT,11:03:30.370000,5739945584244743,match,11:03:30.4195,6746fc8133b8f30007924594,6746fc82e21c740007c2b15b
446,0.522,5739945584244746,sell,336.8,WOD-USDT,11:03:30.370000,5739945584244746,match,11:03:30.4196,6746fc80f61fa000079a6304,6746fc82e21c740007c2b15b
447,0.51,5739945584244749,sell,79.1,WOD-USDT,11:03:30.370000,5739945584244749,match,11:03:30.4196,6746fc768b053b00071a578f,6746fc82e21c740007c2b15b
448,0.51,5739945584244752,sell,21.2,WOD-USDT,11:03:30.370000,5739945584244752,match,11:03:30.4196,6746fc7bb6d5080007e161d7,6746fc82e21c740007c2b15b
449,0.5001,5739945584244755,sell,299.9,WOD-USDT,11:03:30.370000,5739945584244755,match,11:03:30.4197,6746fc7a2033a50007a93e43,6746fc82e21c740007c2b15b
450,0.5,5739945584244758,sell,466.6,WOD-USDT,11:03:30.370000,5739945584244758,match,11:03:30.4197,6746fc6cf61fa0000799c7c0,6746fc82e21c740007c2b15b
451,0.5,5739945608886273,sell,435.8,WOD-USDT,11:03:30.439000,5739945608886273,match,11:03:30.4894,6746fc6cf61fa0000799c7c0,6746fc82b26bfb00070cb4aa
452,0.45816,5739945608886276,sell,349.2,WOD-USDT,11:03:30.439000,5739945608886276,match,11:03:30.4896,6746fc731adbea0007e0690f,6746fc82b26bfb00070cb4aa
453,0.45,5739945608886279,sell,241.4,WOD-USDT,11:03:30.439000,5739945608886279,match,11:03:30.4898,6746fc74b6d5080007e1312a,6746fc82b26bfb00070cb4aa
454,0.53295,5739945675601921,sell,18.7,WOD-USDT,11:03:30.545000,5739945675601921,match,11:03:30.5956,6746fc8233b8f30007924fb7,6746fc8214a8920007b88967
455,0.5065,5739945769973761,buy,19.3,WOD-USDT,11:03:30.707000,5739945769973761,match,11:03:30.7567,6746fc8214a8920007b88967,6746fc8233b8f30007925294
456,0.5065,5739945874044929,buy,1.4,WOD-USDT,11:03:30.964000,5739945874044929,match,11:03:31.0140,6746fc8214a8920007b88967,6746fc82e21c740007c2b771
457,0.52,5739946330961921,sell,42.4,WOD-USDT,11:03:32.054000,5739946330961921,match,11:03:32.1014,6746fc82e21c740007c2b771,6746fc845a555000073f17ad
458,0.50116,5739946330961924,sell,41.1,WOD-USDT,11:03:32.054000,5739946330961924,match,11:03:32.1015,6746fc83754b1e0007e86503,6746fc845a555000073f17ad
459,0.5,5739946330961927,sell,14.2,WOD-USDT,11:03:32.054000,5739946330961927,match,11:03:32.1015,6746fc8214a8920007b88caa,6746fc845a555000073f17ad
460,0.5,5739946561255425,sell,147.1,WOD-USDT,11:03:32.479000,5739946561255425,match,11:03:32.5230,6746fc8214a8920007b88caa,6746fc84ef434f0007c56a01
461,0.5,5739946618271745,sell,16.2,WOD-USDT,11:03:32.591000,5739946618271745,match,11:03:32.6360,6746fc8214a8920007b88caa,6746fc84ef434f0007c56b17
462,0.5,5739946985011201,sell,38.6,WOD-USDT,11:03:33.640000,5739946985011201,match,11:03:33.6853,6746fc8214a8920007b88caa,6746fc85754b1e0007e87c2b
463,0.5,5739947026561025,buy,48.3,WOD-USDT,11:03:33.766000,5739947026561025,match,11:03:33.8148,6746fc85754b1e0007e87c2b,6746fc8533b8f30007926d45
464,0.51619,5739947026561028,buy,20.5,WOD-USDT,11:03:33.766000,5739947026561028,match,11:03:33.8150,6746fc841adbea0007e0eef2,6746fc8533b8f30007926d45
465,0.51619,5739947026561031,buy,20.6,WOD-USDT,11:03:33.766000,5739947026561031,match,11:03:33.8150,6746fc849e4e400007f5cbb6,6746fc8533b8f30007926d45
466,0.52,5739947026561034,buy,38.4,WOD-USDT,11:03:33.766000,5739947026561034,match,11:03:33.8151,6746fc84dcdd7b000747fae4,6746fc8533b8f30007926d45
467,0.52001,5739947026561037,buy,26.6,WOD-USDT,11:03:33.766000,5739947026561037,match,11:03:33.8151,6746fc84725fc600073818b6,6746fc8533b8f30007926d45
468,0.52716,5739947026561040,buy,8.8,WOD-USDT,11:03:33.766000,5739947026561040,match,11:03:33.8153,6746fc8333b8f30007925aa1,6746fc8533b8f30007926d45
469,0.52,5739947267340289,buy,140,WOD-USDT,11:03:34.527000,5739947267340289,match,11:03:34.5776,6746fc85ba86a000073f4e35,6746fc86b38d120007abcf1e
470,0.52,5739947513886721,buy,8.6,WOD-USDT,11:03:35.274000,5739947513886721,match,11:03:35.3196,6746fc85ba86a000073f4e35,6746fc87812d4000071b645c
471,0.51999,5739948109215745,buy,10,WOD-USDT,11:03:36.986000,5739948109215745,match,11:03:37.0359,6746fc885e5d4c0007544ad2,6746fc88a69a4c000787bce7
472,0.52,5739948109215748,buy,13,WOD-USDT,11:03:36.986000,5739948109215748,match,11:03:37.0360,6746fc85ba86a000073f4e35,6746fc88a69a4c000787bce7
473,0.52,5739948330596353,buy,72.6,WOD-USDT,11:03:37.662000,5739948330596353,match,11:03:37.7121,6746fc85ba86a000073f4e35,6746fc8914a8920007b8ba0c
474,0.52,5739948369131521,buy,11,WOD-USDT,11:03:37.781000,5739948369131521,match,11:03:37.8309,6746fc85ba86a000073f4e35,6746fc895a555000073f39f7
475,0.52716,5739948369131524,buy,27,WOD-USDT,11:03:37.781000,5739948369131524,match,11:03:37.8310,6746fc8333b8f30007925aa1,6746fc895a555000073f39f7
476,0.55,5739948710049793,buy,31.2,WOD-USDT,11:03:38.681000,5739948710049793,match,11:03:38.7286,6746fc851adbea0007e0f990,6746fc8a725fc6000738398d
477,0.51998,5739949040875521,buy,88.7,WOD-USDT,11:03:39.477000,5739949040875521,match,11:03:39.5270,6746fc8bb6d5080007e1d7c1,6746fc8b8b053b00071af1b9
478,0.53544,5739949040875524,buy,313.4,WOD-USDT,11:03:39.477000,5739949040875524,match,11:03:39.5271,6746fc8a9e4e400007f5f332,6746fc8b8b053b00071af1b9
479,0.55,5739949040875527,buy,20.2,WOD-USDT,11:03:39.477000,5739949040875527,match,11:03:39.5271,6746fc851adbea0007e0f990,6746fc8b8b053b00071af1b9
480,0.54993,5739949630044161,buy,60.6,WOD-USDT,11:03:41.221000,5739949630044161,match,11:03:41.2679,6746fc8d5a555000073f521d,6746fc8def434f0007c5a076
481,0.55,5739949630044164,buy,30,WOD-USDT,11:03:41.221000,5739949630044164,match,11:03:41.2679,6746fc851adbea0007e0f990,6746fc8def434f0007c5a076
482,0.55,5739949766359041,buy,179.3,WOD-USDT,11:03:41.670000,5739949766359041,match,11:03:41.7159,6746fc851adbea0007e0f990,6746fc8d633e91000751fdbc
483,0.52,5739950227208193,sell,21.7,WOD-USDT,11:03:43.022000,5739950227208193,match,11:03:43.0685,6746fc8c812d4000071b8816,6746fc8feaedf50007ccd3c8
484,0.5061,5739950227208196,sell,10,WOD-USDT,11:03:43.022000,5739950227208196,match,11:03:43.0687,6746fc8e5a555000073f5def,6746fc8feaedf50007ccd3c8
485,0.50118,5739950227208199,sell,41.1,WOD-USDT,11:03:43.022000,5739950227208199,match,11:03:43.0688,6746fc8d754b1e0007e8a9ed,6746fc8feaedf50007ccd3c8
486,0.50002,5739950227208202,sell,27.8,WOD-USDT,11:03:43.022000,5739950227208202,match,11:03:43.0688,6746fc8b9e4e400007f5f9d8,6746fc8feaedf50007ccd3c8
487,0.50002,5739950227208205,sell,142.8,WOD-USDT,11:03:43.022000,5739950227208205,match,11:03:43.0689,6746fc8d5a555000073f532b,6746fc8feaedf50007ccd3c8
488,0.50001,5739950227208208,sell,42.9,WOD-USDT,11:03:43.022000,5739950227208208,match,11:03:43.0689,6746fc8c439c1000070ebefd,6746fc8feaedf50007ccd3c8
489,0.5,5739950227208211,sell,211.8,WOD-USDT,11:03:43.022000,5739950227208211,match,11:03:43.0690,6746fc88eaedf50007cca722,6746fc8feaedf50007ccd3c8
490,0.5162,5739951000532993,buy,20.6,WOD-USDT,11:03:45.246000,5739951000532993,match,11:03:45.2959,6746fc8f5e5d4c00075475be,6746fc91a69a4c000787f0e3
491,0.5162,5739951000532996,buy,20.5,WOD-USDT,11:03:45.246000,5739951000532996,match,11:03:45.2960,6746fc8f5a555000073f5e76,6746fc91a69a4c000787f0e3
492,0.539,5739951000532999,buy,17.8,WOD-USDT,11:03:45.246000,5739951000532999,match,11:03:45.2960,6746fc911adbea0007e13f4c,6746fc91a69a4c000787f0e3
493,0.539,5739951922493441,buy,6.2,WOD-USDT,11:03:47.805000,5739951922493441,match,11:03:47.8551,6746fc911adbea0007e13f4c,6746fc93725fc6000738779c
494,0.50001,5739952005199873,sell,142.8,WOD-USDT,11:03:48.032000,5739952005199873,match,11:03:48.0823,6746fc8fe21c740007c30ad5,6746fc94439c1000070eed61
495,0.5,5739952005199876,sell,221.4,WOD-USDT,11:03:48.032000,5739952005199876,match,11:03:48.0824,6746fc88eaedf50007cca722,6746fc94439c1000070eed61
496,0.5,5739952005199879,sell,15,WOD-USDT,11:03:48.032000,5739952005199879,match,11:03:48.0825,6746fc88f61fa000079a9af4,6746fc94439c1000070eed61
497,0.5,5739952005199882,sell,34,WOD-USDT,11:03:48.032000,5739952005199882,match,11:03:48.0825,6746fc9114a8920007b8f05e,6746fc94439c1000070eed61
498,0.49,5739952005199885,sell,81.8,WOD-USDT,11:03:48.032000,5739952005199885,match,11:03:48.0826,6746fc87754b1e0007e8887f,6746fc94439c1000070eed61
499,0.49,5739952005462017,sell,8.3,WOD-USDT,11:03:48.033000,5739952005462017,match,11:03:48.0828,6746fc87754b1e0007e8887f,6746fc941adbea0007e1548d
500,0.47124,5739952005462020,sell,137.9,WOD-USDT,11:03:48.033000,5739952005462020,match,11:03:48.0829,6746fc93633e910007520163,6746fc941adbea0007e1548d
501,0.47,5739952005462023,sell,404.6,WOD-USDT,11:03:48.033000,5739952005462023,match,11:03:48.0830,6746fc8bb38d120007abeecf,6746fc941adbea0007e1548d
502,0.46,5739952005462026,sell,48.5,WOD-USDT,11:03:48.033000,5739952005462026,match,11:03:48.0830,6746fc86812d4000071b6089,6746fc941adbea0007e1548d
503,0.53899,5739952097998849,buy,10,WOD-USDT,11:03:48.373000,5739952097998849,match,11:03:48.4241,6746fc932033a50007a9ed09,6746fc945a555000073f7fbc
504,0.539,5739952347822081,sell,139.3,WOD-USDT,11:03:49.028000,5739952347822081,match,11:03:49.0760,6746fc945a555000073f7fbc,6746fc95ba86a000073f56ce
505,0.52836,5739952385832961,buy,2.6,WOD-USDT,11:03:49.155000,5739952385832961,match,11:03:49.2065,6746fc95ba86a000073f56ce,6746fc95439c1000070ef491
506,0.539,5739952385832964,buy,2.2,WOD-USDT,11:03:49.155000,5739952385832964,match,11:03:49.2066,6746fc95b38d120007ac2aa9,6746fc95439c1000070ef491
507,0.539,5739952409425921,buy,71.8,WOD-USDT,11:03:49.222000,5739952409425921,match,11:03:49.2656,6746fc95b38d120007ac2aa9,6746fc951adbea0007e15cc8
508,0.539,5739952804739073,buy,22.2,WOD-USDT,11:03:50.354000,5739952804739073,match,11:03:50.4004,6746fc9533b8f3000792cee8,6746fc96b6d5080007e21e82
509,0.51679,5739953063344129,buy,38.7,WOD-USDT,11:03:51.139000,5739953063344129,match,11:03:51.1888,6746fc962033a50007a9ffa8,6746fc979e4e400007f64421
510,0.5168,5739953361401857,buy,75.4,WOD-USDT,11:03:52.199000,5739953361401857,match,11:03:52.2528,6746fc96f61fa000079af80f,6746fc981adbea0007e16d7b
511,0.51681,5739953361401860,buy,27.8,WOD-USDT,11:03:52.199000,5739953361401860,match,11:03:52.2529,6746fc96754b1e0007e8e8bb,6746fc981adbea0007e16d7b
512,0.53899,5739953361401863,buy,126.6,WOD-USDT,11:03:52.199000,5739953361401863,match,11:03:52.2529,6746fc97b26bfb00070d4285,6746fc981adbea0007e16d7b
513,0.539,5739953361401866,buy,220.7,WOD-USDT,11:03:52.199000,5739953361401866,match,11:03:52.2529,6746fc97e21c740007c33e8d,6746fc981adbea0007e16d7b
514,0.53901,5739953361401869,buy,96.4,WOD-USDT,11:03:52.199000,5739953361401869,match,11:03:52.2530,6746fc905a555000073f676d,6746fc981adbea0007e16d7b
515,0.54999,5739953361401872,buy,308.5,WOD-USDT,11:03:52.199000,5739953361401872,match,11:03:52.2530,6746fc8f33b8f3000792ab54,6746fc981adbea0007e16d7b
516,0.52,5739954714458113,buy,9.9,WOD-USDT,11:03:55.906000,5739954714458113,match,11:03:55.9568,6746fc981adbea0007e173a7,6746fc9bb6d5080007e2412c
517,0.5141,5739955554629633,sell,142.8,WOD-USDT,11:03:58.217000,5739955554629633,match,11:03:58.2669,6746fc9d2033a50007aa2949,6746fc9ee21c740007c36944
518,0.51409,5739955554629636,sell,705.5,WOD-USDT,11:03:58.217000,5739955554629636,match,11:03:58.2670,6746fc9deaedf50007cd2ea2,6746fc9ee21c740007c36944
519,0.51409,5739955556464641,sell,1058.3,WOD-USDT,11:03:58.222000,5739955556464641,match,11:03:58.2670,6746fc9deaedf50007cd2ea2,6746fc9ea69a4c000788450d
520,0.54998,5739957024602113,buy,38.7,WOD-USDT,11:04:01.514000,5739957024602113,match,11:04:01.5614,6746fc9e8b053b00071b698a,6746fca1e21c740007c38176
521,0.54998,5739957082011649,buy,63.5,WOD-USDT,11:04:01.718000,5739957082011649,match,11:04:01.7662,6746fc9e8b053b00071b698a,6746fca1eaedf50007cd4d30
522,0.54999,5739957376661505,buy,307.8,WOD-USDT,11:04:02.502000,5739957376661505,match,11:04:02.5511,6746fc8f33b8f3000792ab54,6746fca2725fc6000738d690
523,0.55,5739957376661508,buy,279.9,WOD-USDT,11:04:02.502000,5739957376661508,match,11:04:02.5512,6746fc8f8b053b00071b0b07,6746fca2725fc6000738d690
524,0.55,5739957531588609,buy,20,WOD-USDT,11:04:02.874000,5739957531588609,match,11:04:02.9239,6746fc8f8b053b00071b0b07,6746fca2ba86a000073f5e60
525,0.58999,5739957931096065,buy,58.5,WOD-USDT,11:04:03.871000,5739957931096065,match,11:04:03.9208,6746fca0754b1e0007e92bb3,6746fca31adbea0007e1bc15
526,0.58999,5739958205954051,buy,16.9,WOD-USDT,11:04:04.561000,5739958205954051,match,11:04:04.6104,6746fca0754b1e0007e92bb3,6746fca4633e910007520a94
527,0.58999,5739958418946049,buy,20.3,WOD-USDT,11:04:05.056000,5739958418946049,match,11:04:05.1053,6746fca18b053b00071b809b,6746fca514a8920007b96cf4
528,0.58999,5739958716086273,buy,33.8,WOD-USDT,11:04:05.834000,5739958716086273,match,11:04:05.8847,6746fca18b053b00071b809b,6746fca55a555000073ff284
529,0.55,5739959072733185,buy,62.2,WOD-USDT,11:04:06.708000,5739959072733185,match,11:04:06.7605,6746fca62033a50007aa66c2,6746fca6ba86a000073f605f
530,0.55,5739959420467201,buy,1.8,WOD-USDT,11:04:07.502000,5739959420467201,match,11:04:07.5503,6746fca62033a50007aa66c2,6746fca72033a50007aa6d9f
531,0.55,5739960247138305,buy,11.3,WOD-USDT,11:04:09.833000,5739960247138305,match,11:04:09.8821,6746fca62033a50007aa66c2,6746fca9b26bfb00070dba2b
532,0.57999,5739960548866049,buy,13.9,WOD-USDT,11:04:10.658000,5739960548866049,match,11:04:10.7084,6746fca69e4e400007f6aa94,6746fcaa633e910007520e03
533,0.57999,5739961185351681,buy,19.4,WOD-USDT,11:04:12.125000,5739961185351681,match,11:04:12.1747,6746fca69e4e400007f6aa94,6746fcaca69a4c000788a3af
534,0.57999,5739961191118849,buy,7.3,WOD-USDT,11:04:12.140000,5739961191118849,match,11:04:12.1906,6746fca69e4e400007f6aa94,6746fcac725fc600073917ca
535,0.58,5739961191118852,buy,48.5,WOD-USDT,11:04:12.140000,5739961191118852,match,11:04:12.1907,6746fca6812d4000071c2c2b,6746fcac725fc600073917ca
536,0.59,5739961191118855,buy,21.2,WOD-USDT,11:04:12.140000,5739961191118855,match,11:04:12.1908,6746fc97ef434f0007c5e21b,6746fcac725fc600073917ca
537,0.5915,5739961191118858,buy,11.3,WOD-USDT,11:04:12.140000,5739961191118858,match,11:04:12.1908,6746fcaa14a8920007b99336,6746fcac725fc600073917ca
538,0.6,5739961191118861,buy,17.1,WOD-USDT,11:04:12.140000,5739961191118861,match,11:04:12.1909,6746fc9fa69a4c00078849cc,6746fcac725fc600073917ca
539,0.6,5739961393100801,buy,28,WOD-USDT,11:04:12.751000,5739961393100801,match,11:04:12.8002,6746fc9fa69a4c00078849cc,6746fcacdcdd7b000748ff59
540,0.6,5739961423902721,buy,20,WOD-USDT,11:04:12.860000,5739961423902721,match,11:04:12.9106,6746fc9fa69a4c00078849cc,6746fcac5e5d4c0007553655
541,0.6,5739961646200833,buy,164.2,WOD-USDT,11:04:13.489000,5739961646200833,match,11:04:13.5384,6746fc9fa69a4c00078849cc,6746fcada69a4c000788aaf7
542,0.6,5739961681065985,buy,203.9,WOD-USDT,11:04:13.592000,5739961681065985,match,11:04:13.6405,6746fc9fa69a4c00078849cc,6746fcadeaedf50007cd9bd7
543,0.60814,5739961681065988,buy,22.7,WOD-USDT,11:04:13.592000,5739961681065988,match,11:04:13.6406,6746fca9812d4000071c41da,6746fcadeaedf50007cd9bd7
544,0.60814,5739961702168577,buy,32.8,WOD-USDT,11:04:13.641000,5739961702168577,match,11:04:13.6901,6746fca9812d4000071c41da,6746fcad754b1e0007e97d94
545,0.59999,5739963319334913,buy,14.2,WOD-USDT,11:04:17.991000,5739963319334913,match,11:04:18.0408,6746fcb0754b1e0007e98dd7,6746fcb19e4e400007f6f19c
546,0.59,5739963423143937,sell,10.1,WOD-USDT,11:04:18.252000,5739963423143937,match,11:04:18.3026,6746fcb014a8920007b9b255,6746fcb28b053b00071beb4b
547,0.59,5739963423143940,sell,125.1,WOD-USDT,11:04:18.252000,5739963423143940,match,11:04:18.3027,6746fcb0754b1e0007e98e31,6746fcb28b053b00071beb4b
548,0.58999,5739963423143943,sell,300,WOD-USDT,11:04:18.252000,5739963423143943,match,11:04:18.3027,6746fcaf33b8f300079377d5,6746fcb28b053b00071beb4b
549,0.57991,5739963423143946,sell,10,WOD-USDT,11:04:18.252000,5739963423143946,match,11:04:18.3028,6746fcb2dcdd7b0007491e16,6746fcb28b053b00071beb4b
550,0.54289,5739963423143949,sell,37.9,WOD-USDT,11:04:18.252000,5739963423143949,match,11:04:18.3030,6746fcafe21c740007c3dbb3,6746fcb28b053b00071beb4b
551,0.54009,5739963423143952,sell,23.8,WOD-USDT,11:04:18.252000,5739963423143952,match,11:04:18.3030,6746fcb1eaedf50007cdafd5,6746fcb28b053b00071beb4b
552,0.54009,5739963423275009,sell,215.5,WOD-USDT,11:04:18.252000,5739963423275009,match,11:04:18.3031,6746fcb1eaedf50007cdafd5,6746fcb2e21c740007c3eb33
553,0.54008,5739963423275012,sell,26.3,WOD-USDT,11:04:18.252000,5739963423275012,match,11:04:18.3031,6746fcb0754b1e0007e98efd,6746fcb2e21c740007c3eb33
554,0.54006,5739963423275015,sell,115.2,WOD-USDT,11:04:18.252000,5739963423275015,match,11:04:18.3032,6746fcae1adbea0007e20085,6746fcb2e21c740007c3eb33
555,0.54001,5739963423275018,sell,126.1,WOD-USDT,11:04:18.252000,5739963423275018,match,11:04:18.3033,6746fcb02033a50007aaa5bd,6746fcb2e21c740007c3eb33
556,0.54,5739963423275021,sell,21.3,WOD-USDT,11:04:18.252000,5739963423275021,match,11:04:18.3044,6746fcabf61fa000079b817f,6746fcb2e21c740007c3eb33
557,0.54,5739963424192513,sell,505.9,WOD-USDT,11:04:18.254000,5739963424192513,match,11:04:18.3045,6746fcabf61fa000079b817f,6746fcb25a55500007403ea3
558,0.58052,5739963814131713,buy,19,WOD-USDT,11:04:19.175000,5739963814131713,match,11:04:19.2242,6746fcb2f61fa000079ba72b,6746fcb3dcdd7b0007492562
559,0.58052,5739963814131716,buy,18.9,WOD-USDT,11:04:19.175000,5739963814131716,match,11:04:19.2244,6746fcb29e4e400007f6f3d5,6746fcb3dcdd7b0007492562
560,0.59998,5739963814131719,buy,25.8,WOD-USDT,11:04:19.175000,5739963814131719,match,11:04:19.2244,6746fcb2b26bfb00070deeae,6746fcb3dcdd7b0007492562
561,0.59997,5739963932882945,buy,10,WOD-USDT,11:04:19.559000,5739963932882945,match,11:04:19.6085,6746fcb3b6d5080007e2d884,6746fcb38b053b00071bf4a1
562,0.59998,5739963932882948,buy,28.2,WOD-USDT,11:04:19.559000,5739963932882948,match,11:04:19.6086,6746fcb2b26bfb00070deeae,6746fcb38b053b00071bf4a1
563,0.59998,5739964467263489,buy,71.1,WOD-USDT,11:04:20.716000,5739964467263489,match,11:04:20.7675,6746fcb2b26bfb00070deeae,6746fcb4b38d120007acf914
564,0.59999,5739964467263492,buy,8,WOD-USDT,11:04:20.716000,5739964467263492,match,11:04:20.7676,6746fcb0754b1e0007e98dd7,6746fcb4b38d120007acf914
565,0.59999,5739964886562817,buy,24.8,WOD-USDT,11:04:21.816000,5739964886562817,match,11:04:21.8609,6746fcb0754b1e0007e98dd7,6746fcb59e4e400007f70ff9
566,0.59999,5739964948559873,buy,40,WOD-USDT,11:04:21.926000,5739964948559873,match,11:04:21.9727,6746fcb0754b1e0007e98dd7,6746fcb58b053b00071c085e
567,0.6,5739964948559876,buy,26.3,WOD-USDT,11:04:21.926000,5739964948559876,match,11:04:21.9728,6746fcb21adbea0007e21720,6746fcb58b053b00071c085e
568,0.62999,5739964948559879,buy,39,WOD-USDT,11:04:21.926000,5739964948559879,match,11:04:21.9729,6746fcaa725fc60007390967,6746fcb58b053b00071c085e
569,0.62999,5739964973463553,buy,24.2,WOD-USDT,11:04:22.001000,5739964973463553,match,11:04:22.0511,6746fcaa725fc60007390967,6746fcb59e4e400007f71140
570,0.60001,5739965385029633,sell,125.1,WOD-USDT,11:04:23.075000,5739965385029633,match,11:04:23.1243,6746fcb6812d4000071c976b,6746fcb78b053b00071c0f8b
571,0.6,5739965385029636,sell,1,WOD-USDT,11:04:23.075000,5739965385029636,match,11:04:23.1244,6746fcb6b6d5080007e2effa,6746fcb78b053b00071c0f8b
572,0.60001,5739965460920321,sell,125.1,WOD-USDT,11:04:23.283000,5739965460920321,match,11:04:23.3300,6746fcb7b38d120007ad0958,6746fcb7f61fa000079bcba7
573,0.6,5739965460920324,sell,354.3,WOD-USDT,11:04:23.283000,5739965460920324,match,11:04:23.3301,6746fcb6b6d5080007e2effa,6746fcb7f61fa000079bcba7
574,0.55692,5739965460920327,sell,15.5,WOD-USDT,11:04:23.283000,5739965460920327,match,11:04:23.3301,6746fcb7ba86a000073f69a2,6746fcb7f61fa000079bcba7
575,0.56698,5739965566957569,sell,27.1,WOD-USDT,11:04:23.516000,5739965566957569,match,11:04:23.5658,6746fcb7754b1e0007e9be29,6746fcb7b38d120007ad0bb7
576,0.56697,5739965566957572,sell,10,WOD-USDT,11:04:23.516000,5739965566957572,match,11:04:23.5659,6746fcb7b38d120007ad09f7,6746fcb7b38d120007ad0bb7
577,0.55693,5739965566957575,sell,49.9,WOD-USDT,11:04:23.516000,5739965566957575,match,11:04:23.5660,6746fcb71adbea0007e23d06,6746fcb7b38d120007ad0bb7
578,0.55198,5739965784274945,sell,37.3,WOD-USDT,11:04:24.145000,5739965784274945,match,11:04:24.1905,6746fcb69e4e400007f71438,6746fcb8b6d5080007e2fb11
579,0.55001,5739965784274948,sell,75.4,WOD-USDT,11:04:24.145000,5739965784274948,match,11:04:24.1906,6746fcb8b6d5080007e2fae9,6746fcb8b6d5080007e2fb11
580,0.55,5739965784274951,sell,128.7,WOD-USDT,11:04:24.145000,5739965784274951,match,11:04:24.1907,6746fcb6754b1e0007e9bb48,6746fcb8b6d5080007e2fb11
581,0.55001,5739966659049473,sell,260.3,WOD-USDT,11:04:26.237000,5739966659049473,match,11:04:26.2866,6746fcb9b38d120007ad197e,6746fcba812d4000071cb05a
582,0.55,5739966659049476,sell,416.7,WOD-USDT,11:04:26.237000,5739966659049476,match,11:04:26.2869,6746fcb6754b1e0007e9bb48,6746fcba812d4000071cb05a
583,0.5491,5739966659049479,sell,18.2,WOD-USDT,11:04:26.237000,5739966659049479,match,11:04:26.2869,6746fcb3b38d120007aceedc,6746fcba812d4000071cb05a
