,bestAsk,bestAskSize,bestBid,bestBidSize,price,sequence,size,timestamp,time_received
947,1.14314,181.1,1.00249,63.4,1,3565,5521.6,1732705334236,11:02:18.2901
948,1.14314,181.1,1.00249,63.4,1,3566,5521.6,1732705334236,11:02:18.3919
949,1.14312,181.1,1.00249,63.4,1,3573,5521.6,1732705334236,11:02:18.5058
950,1.14311,90.5,1.00249,63.4,1,3576,5521.6,1732705334236,11:02:18.6041
951,1.14309,90.5,1.00249,63.4,1,3581,5521.6,1732705334236,11:02:18.7102
952,1.13175,44.1,1.00249,63.4,1,3584,5521.6,1732705334236,11:02:18.8140
953,1.13175,44.1,1.0025,34.2,1,3589,5521.6,1732705334236,11:02:18.9196
954,1.13175,44.1,1.00251,63.4,1,3594,5521.6,1732705334236,11:02:19.0213
955,1.13175,44.1,1.00003,63.4,1,3600,5521.6,1732705334236,11:02:19.1446
956,1.13175,44.1,1.00003,63.4,1,3602,5521.6,1732705334236,11:02:19.2864
957,1.13175,44.1,1.00003,63.4,1,3603,5521.6,1732705334236,11:02:19.4011
958,1.13175,44.1,1.0206,24.4,1,3606,5521.6,1732705334236,11:02:19.7453
959,1.13174,181.1,1.0206,24.4,1,3611,5521.6,1732705334236,11:02:19.8464
960,1.13173,90.5,1.0206,24.4,1,3614,5521.6,1732705334236,11:02:19.9586
961,1.13173,90.5,1.0206,24.4,1,3615,5521.6,1732705334236,11:02:20.0627
962,1.13173,90.5,1.0206,24.4,1,3616,5521.6,1732705334236,11:02:20.1642
963,1.13173,90.5,1.0206,24.4,1,3617,5521.6,1732705334236,11:02:20.2696
964,1.13173,90.5,1,350.7,1,3630,971.5,1732705340317,11:02:20.3785
965,1.13173,90.5,1,350.7,1,3631,971.5,1732705340317,11:02:20.4773
966,1.13172,181.1,1,350.7,1,3633,971.5,1732705340317,11:02:20.5790
967,1.13172,181.1,1,350.7,1,3634,971.5,1732705340317,11:02:20.6830
968,1.13171,90.5,1,350.7,1,3636,971.5,1732705340317,11:02:20.7841
969,1.1317,226.4,1,350.7,1,3641,971.5,1732705340317,11:02:20.8845
970,1.13169,90.5,1,350.7,1,3644,971.5,1732705340317,11:02:20.9891
971,1.13168,181.1,1,350.7,1,3646,971.5,1732705340317,11:02:21.0940
972,1.13166,181.1,1,251.3,1,3650,99.4,1732705341140,11:02:21.2131
973,1.13169,271.6,1,251.3,1,3655,99.4,1732705341140,11:02:21.3274
974,1.13167,90.5,1,251.3,1,3660,99.4,1732705341140,11:02:21.4383
975,1.13167,90.5,1,261.3,1,3662,99.4,1732705341140,11:02:21.5419
976,1.13167,271.6,1,261.3,1,3663,99.4,1732705341140,11:02:21.6657
977,1.13167,271.6,1,234,1,3664,99.4,1732705341140,11:02:21.7861
978,1.13166,45.3,1,234,1,3669,27.3,1732705341740,11:02:21.9902
979,1.13164,181.1,1,234,1,3672,27.3,1732705341740,11:02:22.1157
980,1.13163,90.5,1,234,1,3676,27.3,1732705341740,11:02:22.3263
981,1.13162,181.1,1,234,1,3679,27.3,1732705341740,11:02:22.4285
982,1.13161,181.1,0.99,753.4,0.99,3687,248.5,1732705342414,11:02:22.5378
983,1.1316,90.5,0.99,753.4,0.99,3690,248.5,1732705342414,11:02:22.6456
984,1.13159,181.1,0.99,753.4,0.99,3693,248.5,1732705342414,11:02:22.7473
985,1.13157,181.1,0.99,753.4,0.99,3697,248.5,1732705342414,11:02:22.8613
986,1.13155,45.3,0.99,753.4,0.99,3702,248.5,1732705342414,11:02:22.9647
987,1.13154,90.5,0.99,753.4,0.99,3706,248.5,1732705342414,11:02:23.0688
988,1.13153,181.1,0.99,753.4,0.99,3708,248.5,1732705342414,11:02:23.1824
989,1.13152,90.5,0.99,753.4,0.99,3710,248.5,1732705342414,11:02:23.2876
990,1.13151,181.1,0.99,655,0.99,3713,98.4,1732705343329,11:02:23.3976
991,1.13149,45.3,0.99,655,0.99,3722,98.4,1732705343329,11:02:23.4997
992,1.13149,45.3,0.99,655,0.99,3726,98.4,1732705343329,11:02:23.6073
993,1.13147,181.1,0.99,655,0.99,3730,98.4,1732705343329,11:02:23.7183
994,1.07136,10,0.9925,11,0.99,3735,98.4,1732705343329,11:02:23.8220
995,1.07136,10,0.9925,11,0.99,3736,98.4,1732705343329,11:02:23.9268
996,1.07136,10,0.9925,11,0.99,3738,98.4,1732705343329,11:02:24.0291
997,1.07136,10,0.9925,11,0.99,3740,98.4,1732705343329,11:02:24.1590
998,1.07136,10,0.9925,11,0.99,3741,98.4,1732705343329,11:02:24.2594
999,1.07136,10,0.99251,38,0.99,3742,98.4,1732705343329,11:02:24.5796
1000,1.07136,10,0.99251,57,0.99,3745,98.4,1732705343329,11:02:24.6834
1001,1.07136,10,0.99251,57,0.99,3750,98.4,1732705343329,11:02:24.7948
1002,1.07136,10,0.99251,57,0.99,3751,98.4,1732705343329,11:02:25.1343
1003,1.07136,10,0.86,41,0.9,3771,20,1732705345094,11:02:25.2499
1004,1.07136,10,0.86,41,0.9,3774,20,1732705345094,11:02:25.3525
1005,1.07135,193.8,0.86,41,0.9,3775,20,1732705345094,11:02:25.4608
1006,1.07133,31.6,0.86,41,0.9,3776,20,1732705345094,11:02:25.7760
1007,1.07133,31.6,0.86,41,0.9,3779,20,1732705345094,11:02:25.8864
1008,1.07132,193.8,0.86,41,0.9,3781,20,1732705345094,11:02:25.9891
1009,1.07132,193.8,0.86,41,0.9,3783,20,1732705345094,11:02:26.0917
1010,1.07131,54.8,0.86001,40,0.9,3787,20,1732705345094,11:02:26.2076
1011,1.0713,207.1,0.86001,40,0.9,3790,20,1732705345094,11:02:26.4086
1012,1.0713,235.9,0.86001,40,1.0713,3795,2.8,1732705346459,11:02:26.5134
1013,1.07129,58.6,0.86001,40,1.0713,3798,2.8,1732705346459,11:02:26.6379
1014,0.9486,10,0.86,41,1.0713,3804,2.8,1732705346459,11:02:26.7390
1015,1.0626,48.6,0.86,41,0.9486,3809,10,1732705346707,11:02:26.8649
1016,1.13175,44.1,1.102,347.4,1.102,3817,15.8,1732705346902,11:02:26.9730
1017,1.13175,44.1,1.102,347.4,1.102,3821,15.8,1732705346902,11:02:27.0776
1018,0.99,132,0.89967,10,1.102,3825,347.4,1732705347065,11:02:27.1853
1019,0.99,132,0.89967,10,1.102,3827,347.4,1732705347065,11:02:27.2872
1020,0.98999,89.5,0.89967,10,1.102,3831,347.4,1732705347065,11:02:27.3985
1021,0.98999,89.5,0.89967,10,1.102,3832,347.4,1732705347065,11:02:27.6310
1022,0.98999,89.5,0.86,41,1.102,3834,347.4,1732705347065,11:02:27.7354
1023,0.98998,89.5,0.86001,10,1.102,3836,347.4,1732705347065,11:02:27.8366
1024,0.98997,121.1,0.86001,10,1.102,3842,347.4,1732705347065,11:02:27.9443
1025,0.98997,31.6,0.86001,10,1.102,3846,347.4,1732705347065,11:02:28.0658
1026,0.98997,31.6,0.86001,10,1.102,3849,347.4,1732705347065,11:02:28.2766
1027,0.98999,216.2,0.86001,10,1.102,3851,347.4,1732705347065,11:02:28.3889
1028,0.98998,108.1,0.86001,10,1.102,3853,347.4,1732705347065,11:02:28.4953
1029,0.98995,31.6,0.86001,10,1.102,3854,347.4,1732705347065,11:02:28.6020
1030,0.98995,31.6,0.86001,10,1.102,3860,347.4,1732705347065,11:02:28.7031
1031,0.98995,31.6,0.86001,10,1.102,3863,347.4,1732705347065,11:02:28.8070
1032,0.98995,31.6,0.86001,10,1.102,3864,347.4,1732705347065,11:02:28.9324
1033,0.98995,31.6,0.86001,10,1.102,3865,347.4,1732705347065,11:02:29.0349
1034,0.98995,31.6,0.86001,10,1.102,3866,347.4,1732705347065,11:02:29.1448
1035,0.98995,31.6,0.86001,10,1.102,3867,347.4,1732705347065,11:02:29.2474
1036,0.98995,31.6,0.86001,10,1.102,3868,347.4,1732705347065,11:02:29.3539
1037,0.98998,108.1,0.86001,10,1.102,3871,347.4,1732705347065,11:02:29.4625
1038,0.98998,108.1,0.86001,10,1.102,3872,347.4,1732705347065,11:02:29.5696
1039,0.98992,31.6,0.86001,10,1.102,3874,347.4,1732705347065,11:02:29.6726
1040,0.98992,31.6,0.86001,10,1.102,3876,347.4,1732705347065,11:02:29.7810
1041,0.9825,13,0.86001,10,1.102,3878,347.4,1732705347065,11:02:29.8856
1042,0.9825,13,0.86001,10,1.102,3879,347.4,1732705347065,11:02:30.0075
1043,0.9825,13,0.86001,10,1.102,3880,347.4,1732705347065,11:02:30.2147
1044,0.9825,13,0.86001,10,1.102,3882,347.4,1732705347065,11:02:30.4161
1045,0.98247,31.6,0.86001,10,1.102,3883,347.4,1732705347065,11:02:30.5179
1046,0.98247,31.6,0.86001,10,1.102,3885,347.4,1732705347065,11:02:30.7341
1047,0.98247,31.6,0.86001,10,1.102,3886,347.4,1732705347065,11:02:30.8482
1048,0.98247,31.6,0.86001,10,1.102,3888,347.4,1732705347065,11:02:30.9582
1049,0.98247,31.6,0.86001,10,1.102,3889,347.4,1732705347065,11:02:31.0614
1050,0.98247,31.6,0.86001,10,1.102,3890,347.4,1732705347065,11:02:31.1669
1051,0.98247,31.6,0.86001,10,1.102,3891,347.4,1732705347065,11:02:31.5023
1052,0.98247,31.6,0.87,168.2,1.102,3893,347.4,1732705347065,11:02:31.7162
1053,0.98247,31.6,0.87,168.2,1.102,3895,347.4,1732705347065,11:02:31.8221
1054,0.98247,31.6,0.87001,10,1.102,3900,347.4,1732705347065,11:02:31.9283
1055,0.98247,31.6,0.87001,10,1.102,3902,347.4,1732705347065,11:02:32.0399
1056,0.98247,31.6,0.87001,10,1.102,3903,347.4,1732705347065,11:02:32.2679
1057,0.98247,31.6,0.9,54.4,1.102,3909,347.4,1732705347065,11:02:32.7036
1058,0.98247,31.6,0.9,54.4,1.102,3912,347.4,1732705347065,11:02:32.8080
1059,0.98994,62.8,0.9,54.4,0.98994,3916,45.3,1732705352852,11:02:32.9096
1060,0.98996,108.1,0.9,54.4,0.98994,3919,45.3,1732705352852,11:02:33.0229
1061,0.98996,108.1,0.9,54.4,0.98994,3920,45.3,1732705352852,11:02:33.1301
1062,0.98996,108.1,0.9,54.4,0.98994,3923,45.3,1732705352852,11:02:33.2337
1063,0.98995,108.1,0.9,54.4,0.98994,3929,45.3,1732705352852,11:02:33.3428
1064,0.98995,108.1,0.9,54.4,0.98994,3931,45.3,1732705352852,11:02:33.4601
1065,0.98995,108.1,0.9,54.4,0.98994,3933,45.3,1732705352852,11:02:33.5677
1066,0.98998,216.2,0.9,54.4,0.98994,3937,45.3,1732705352852,11:02:33.6693
1067,0.98998,216.2,0.9,54.4,0.98994,3939,45.3,1732705352852,11:02:33.7712
1068,0.98998,216.2,0.9,54.4,0.98994,3942,45.3,1732705352852,11:02:33.8869
1069,0.98998,216.2,0.9,54.4,0.98994,3944,45.3,1732705352852,11:02:33.9878
1070,0.98998,216.2,0.9,54.4,0.98994,3946,45.3,1732705352852,11:02:34.1072
1071,0.98998,216.2,0.9,54.4,0.98994,3947,45.3,1732705352852,11:02:34.7736
1072,0.98998,191.1,0.9,54.4,0.98998,3950,25.1,1732705354812,11:02:34.8776
1073,0.98997,108.1,0.9,54.4,0.98998,3953,25.1,1732705354812,11:02:35.0922
1074,0.98996,108.1,0.9,54.4,0.98998,3955,25.1,1732705354812,11:02:35.2043
1075,0.98995,108.1,0.9,54.4,0.98998,3957,25.1,1732705354812,11:02:35.4151
1076,0.98995,108.1,0.9,54.4,0.98998,3961,25.1,1732705354812,11:02:35.5155
1077,0.98998,216.2,0.9,54.4,0.98998,3964,25.1,1732705354812,11:02:35.6211
1078,0.98998,216.2,0.9,54.4,0.98998,3966,25.1,1732705354812,11:02:35.9345
1079,0.98998,216.2,0.9,54.4,0.98998,3968,25.1,1732705354812,11:02:36.0375
1080,0.98998,216.2,0.80099,249.6,0.85,3976,961.8,1732705356115,11:02:36.2442
1081,0.98998,216.2,0.80099,249.6,0.85,3977,961.8,1732705356115,11:02:36.3476
1082,0.98998,216.2,0.90228,11,0.85,3979,961.8,1732705356115,11:02:36.4478
1083,0.98997,10,0.90228,11,0.85,3980,961.8,1732705356115,11:02:36.5506
1084,0.98997,10,0.90228,11,0.85,3981,961.8,1732705356115,11:02:36.6637
1085,0.98997,10,0.90228,11,0.85,3983,961.8,1732705356115,11:02:36.7627
1086,0.98997,10,0.90228,11,0.85,3985,961.8,1732705356115,11:02:37.3051
1087,0.98997,10,0.90228,11,0.85,3986,961.8,1732705356115,11:02:37.5211
1088,0.98997,10,0.90228,11,0.85,3987,961.8,1732705356115,11:02:37.8432
1089,0.98997,10,0.88591,103.1,0.85,3988,961.8,1732705356115,11:02:38.0475
1090,0.98997,10,0.88591,103.1,0.85,3989,961.8,1732705356115,11:02:38.3548
1091,0.98997,10,0.88591,103.1,0.85,3990,961.8,1732705356115,11:02:38.4599
1092,0.98997,10,0.9,42.8,0.85,3992,961.8,1732705356115,11:02:38.6899
1093,0.9899,12.5,0.9856,318.8,0.85,3994,961.8,1732705356115,11:02:38.7935
1094,0.9899,12.5,0.9856,318.8,0.85,3996,961.8,1732705356115,11:02:38.8983
1095,0.9899,12.5,0.9856,318.8,0.85,3999,961.8,1732705356115,11:02:39.0113
1096,0.9899,12.5,0.9856,150.6,0.9856,4000,168.2,1732705359014,11:02:39.1174
1097,0.9899,12.5,0.9856,150.6,0.9856,4004,168.2,1732705359014,11:02:39.2546
1098,0.9899,12.5,0.9856,89.5,0.9856,4005,61.1,1732705359249,11:02:39.4629
1099,0.9899,12.5,0.9856,89.5,0.9856,4009,61.1,1732705359249,11:02:39.5822
1100,0.9899,12.5,0.9856,89.5,0.9856,4011,61.1,1732705359249,11:02:39.6995
1101,0.9899,12.5,0.9856,89.5,0.9856,4015,61.1,1732705359249,11:02:39.8007
1102,0.9899,12.5,0.9856,89.5,0.9856,4017,61.1,1732705359249,11:02:40.0214
1103,0.9899,12.5,0.9856,89.5,0.9856,4020,61.1,1732705359249,11:02:40.1210
1104,0.9899,12.5,0.9856,89.5,0.9856,4023,61.1,1732705359249,11:02:40.2346
1105,0.9899,12.5,0.9856,89.5,0.9856,4027,61.1,1732705359249,11:02:40.7731
1106,0.9899,12.5,0.9856,48.5,0.9856,4028,41,1732705360749,11:02:40.8721
1107,0.9899,12.5,0.9856,48.5,0.9856,4029,41,1732705360749,11:02:41.0844
1108,0.9899,12.5,0.9856,33.6,0.9856,4030,14.9,1732705361130,11:02:41.1872
1109,0.97997,75.1,0.9,42.8,0.9856,4032,33.6,1732705361294,11:02:41.3924
1110,0.97996,101.2,0.9,42.8,0.9856,4036,33.6,1732705361294,11:02:41.5004
1111,0.97996,202.4,0.9,42.8,0.9856,4038,33.6,1732705361294,11:02:41.6131
1112,0.97996,202.4,0.9,42.8,0.9856,4042,33.6,1732705361294,11:02:41.9436
1113,0.97996,202.4,0.9,42.8,0.9856,4045,33.6,1732705361294,11:02:42.0477
1114,0.97996,189,0.9,42.8,0.97996,4046,13.4,1732705362069,11:02:42.1638
1115,0.97996,189,0.9,120,0.97996,4047,13.4,1732705362069,11:02:42.2673
1116,0.97996,202.4,0.9,120,0.97996,4049,13.4,1732705362069,11:02:42.4945
1117,0.97996,202.4,0.9,120,0.97996,4053,13.4,1732705362069,11:02:42.6072
1118,0.8,2554,0.55,95.6,0.6,4063,10,1732705362615,11:02:42.7207
1119,0.8,2554,0.55,95.6,0.6,4065,10,1732705362615,11:02:42.8280
1120,0.8,2554,0.55,95.6,0.6,4066,10,1732705362615,11:02:42.9262
1121,0.8,2554,0.55,95.6,0.6,4067,10,1732705362615,11:02:43.0368
1122,0.8,2554,0.55,95.6,0.6,4070,10,1732705362615,11:02:43.1386
1123,0.8,2554,0.65,210.4,0.6,4071,10,1732705362615,11:02:43.3586
1124,0.79999,296.2,0.65,210.4,0.6,4079,10,1732705362615,11:02:43.4615
1125,0.79999,296.2,0.65,210.4,0.6,4082,10,1732705362615,11:02:43.5720
1126,0.79999,296.2,0.65,210.4,0.6,4085,10,1732705362615,11:02:43.6997
1127,0.79999,296.2,0.65,210.4,0.6,4088,10,1732705362615,11:02:44.2515
1128,0.79999,296.2,0.65,210.4,0.6,4090,10,1732705362615,11:02:44.3558
1129,0.79999,276.2,0.65,210.4,0.79999,4091,20,1732705364377,11:02:44.4647
1130,0.79998,137.9,0.65,210.4,0.79999,4093,20,1732705364377,11:02:44.5751
1131,0.79997,137.9,0.65,210.4,0.79999,4095,20,1732705364377,11:02:44.8821
1132,0.79997,137.9,0.65,210.4,0.79999,4096,20,1732705364377,11:02:44.9835
1133,0.79997,137.9,0.65,210.4,0.79999,4098,20,1732705364377,11:02:45.0909
1134,0.79997,137.9,0.65,210.4,0.79999,4101,20,1732705364377,11:02:45.4023
1135,0.79997,137.9,0.65,210.4,0.79997,4106,65.3,1732705365357,11:02:45.5058
1136,0.79997,137.9,0.65,210.4,0.79997,4108,65.3,1732705365357,11:02:45.6192
1137,0.79997,137.9,0.65,210.4,0.79997,4109,65.3,1732705365357,11:02:45.8294
1138,0.79997,137.9,0.65,210.4,0.79997,4111,65.3,1732705365357,11:02:46.0449
1139,0.79996,137.9,0.65,210.4,0.79997,4115,65.3,1732705365357,11:02:46.1491
1140,0.79996,137.9,0.65,210.4,0.79997,4116,65.3,1732705365357,11:02:46.2587
1141,0.79996,137.9,0.65,210.4,0.79997,4117,65.3,1732705365357,11:02:46.3543
1142,0.79995,137.9,0.65,210.4,0.79997,4120,65.3,1732705365357,11:02:46.4757
1143,0.79995,137.9,0.65,210.4,0.79997,4121,65.3,1732705365357,11:02:46.6863
1144,0.79995,137.9,0.65,210.4,0.79997,4122,65.3,1732705365357,11:02:46.7861
1145,0.79995,137.9,0.65,210.4,0.79997,4125,65.3,1732705365357,11:02:46.8870
1146,0.79999,275.8,0.65,210.4,0.79997,4128,65.3,1732705365357,11:02:46.9924
1147,0.79999,275.8,0.65,210.4,0.79997,4129,65.3,1732705365357,11:02:47.0964
1148,0.79999,275.8,0.65,210.4,0.79997,4133,65.3,1732705365357,11:02:47.2021
1149,0.79999,275.8,0.65,210.4,0.79997,4135,65.3,1732705365357,11:02:47.3062
1150,0.79999,275.8,0.65,210.4,0.79997,4141,65.3,1732705365357,11:02:47.4129
1151,0.79999,275.8,0.65,210.4,0.79997,4142,65.3,1732705365357,11:02:47.6173
1152,0.79999,275.8,0.65,210.4,0.79997,4144,65.3,1732705365357,11:02:47.7290
1153,0.79999,275.8,0.65,210.4,0.79997,4145,65.3,1732705365357,11:02:47.9348
1154,0.79999,275.8,0.65,210.4,0.79997,4148,65.3,1732705365357,11:02:48.0423
1155,0.79999,275.8,0.65,210.4,0.79997,4153,65.3,1732705365357,11:02:48.1472
1156,0.79999,275.8,0.65,210.4,0.79997,4157,65.3,1732705365357,11:02:48.2467
1157,0.79999,170,0.48329,103.4,0.5,4165,245.2,1732705368296,11:02:48.3525
1158,0.79998,137.9,0.48329,103.4,0.5,4170,245.2,1732705368296,11:02:48.4526
1159,0.80478,10,0.48329,103.4,0.5,4177,245.2,1732705368296,11:02:48.5586
1160,0.80478,10,0.48329,103.4,0.5,4178,245.2,1732705368296,11:02:48.6792
1161,0.80478,10,0.48329,103.4,0.5,4179,245.2,1732705368296,11:02:48.7802
1162,0.9899,37,0.48329,103.4,0.5,4181,245.2,1732705368296,11:02:49.0025
1163,0.98989,10,0.48329,103.4,0.5,4183,245.2,1732705368296,11:02:49.1112
1164,0.98989,10,0.48329,103.4,0.5,4185,245.2,1732705368296,11:02:49.3270
1165,0.98989,10,0.41382,241.6,0.5,4187,245.2,1732705368296,11:02:49.4426
1166,0.98989,10,0.41382,241.6,0.5,4192,245.2,1732705368296,11:02:49.6531
1167,0.98989,10,0.512,321.9,0.5,4195,245.2,1732705368296,11:02:49.7561
1168,0.98989,10,0.6,97.6,0.5,4196,245.2,1732705368296,11:02:49.8634
1169,0.98989,10,0.6,97.6,0.5,4197,245.2,1732705368296,11:02:49.9614
1170,0.98989,10,0.6,97.6,0.5,4199,245.2,1732705368296,11:02:50.1691
1171,0.98989,10,0.6,97.6,0.5,4201,245.2,1732705368296,11:02:50.5068
1172,0.79993,12.5,0.6,97.6,0.5,4202,245.2,1732705368296,11:02:50.6236
1173,0.98989,10,0.6,97.6,0.79993,4206,12.5,1732705370603,11:02:50.7278
1174,0.98989,10,0.6,97.6,0.79993,4208,12.5,1732705370603,11:02:50.8413
1175,0.98989,10,0.6,97.6,0.79993,4214,12.5,1732705370603,11:02:50.9471
1176,0.98989,10,0.6,97.6,0.79993,4221,12.5,1732705370603,11:02:51.1779
1177,0.98989,10,0.6,97.6,0.79993,4224,12.5,1732705370603,11:02:51.2792
1178,0.98989,10,0.6,97.6,0.79993,4225,12.5,1732705370603,11:02:51.3905
1179,0.98989,10,0.6,97.6,0.79993,4226,12.5,1732705370603,11:02:51.4966
1180,0.98989,10,0.6,97.6,0.79993,4229,12.5,1732705370603,11:02:51.6061
1181,0.98989,10,0.6,97.6,0.79993,4230,12.5,1732705370603,11:02:51.7166
1182,0.98989,10,0.6,97.6,0.79993,4231,12.5,1732705370603,11:02:51.8147
1183,0.98989,10,0.6,97.6,0.79993,4234,12.5,1732705370603,11:02:52.0196
1184,0.98989,10,0.6,97.6,0.79993,4236,12.5,1732705370603,11:02:52.3321
1185,0.9847,570.9,0.6,97.6,0.79993,4238,12.5,1732705370603,11:02:52.6542
1186,0.9847,570.9,0.512,321.9,0.79993,4245,12.5,1732705370603,11:02:52.7539
1187,0.98469,251.4,0.512,321.9,0.55,4249,637.3,1732705372704,11:02:52.8603
1188,0.98468,10,0.512,321.9,0.55,4251,637.3,1732705372704,11:02:52.9686
1189,0.98468,10,0.512,321.9,0.55,4252,637.3,1732705372704,11:02:53.1204
1190,0.98468,10,0.512,321.9,0.55,4254,637.3,1732705372704,11:02:53.2206
1191,0.98468,10,0.512,321.9,0.55,4256,637.3,1732705372704,11:02:53.4226
1192,0.79991,611.4,0.5985,16.7,0.55,4262,637.3,1732705372704,11:02:53.6347
1193,0.79991,611.4,0.5985,16.7,0.55,4263,637.3,1732705372704,11:02:53.7365
1194,0.7999,133.6,0.5985,16.7,0.55,4267,637.3,1732705372704,11:02:53.8376
1195,0.7999,267.2,0.5985,16.7,0.55,4269,637.3,1732705372704,11:02:53.9408
1196,0.7999,267.2,0.5985,16.7,0.55,4273,637.3,1732705372704,11:02:54.0441
1197,0.79991,611.4,0.5985,16.7,0.55,4275,637.3,1732705372704,11:02:54.1481
1198,0.79989,143,0.5985,16.7,0.55,4279,637.3,1732705372704,11:02:54.2505
1199,0.79989,143,0.5985,16.7,0.55,4280,637.3,1732705372704,11:02:54.4522
1200,0.79989,143,0.512,321.9,0.55,4283,637.3,1732705372704,11:02:54.5558
1201,0.79989,143,0.512,321.9,0.55,4284,637.3,1732705372704,11:02:54.6686
1202,0.79989,143,0.512,317.7,0.512,4287,4.2,1732705374725,11:02:54.7778
1203,0.79988,143,0.64,272.5,0.64,4293,20,1732705374815,11:02:54.8852
1204,0.79988,143,0.64,272.5,0.64,4294,20,1732705374815,11:02:54.9898
1205,0.7999,143,0.512,317.7,0.64,4299,272.5,1732705375033,11:02:55.0917
1206,0.7999,286,0.512,317.7,0.64,4300,272.5,1732705375033,11:02:55.1945
1207,0.79989,143,0.512,317.7,0.64,4303,272.5,1732705375033,11:02:55.2988
1208,0.79988,143,0.512,317.7,0.64,4306,272.5,1732705375033,11:02:55.4069
1209,0.79988,143,0.512,317.7,0.64,4309,272.5,1732705375033,11:02:55.5109
1210,0.7999,286,0.512,317.7,0.64,4314,272.5,1732705375033,11:02:55.6308
1211,0.79989,143,0.512,317.7,0.64,4317,272.5,1732705375033,11:02:55.8367
1212,0.79989,143,0.512,317.7,0.64,4318,272.5,1732705375033,11:02:55.9431
1213,0.79988,143,0.512,317.7,0.64,4320,272.5,1732705375033,11:02:56.0465
1214,0.79988,143,0.512,317.7,0.64,4323,272.5,1732705375033,11:02:56.1484
1215,0.7999,295.4,0.55002,445,0.64,4327,272.5,1732705375033,11:02:56.2496
1216,0.7999,295.4,0.55002,445,0.64,4328,272.5,1732705375033,11:02:56.3594
1217,0.79989,152.4,0.55002,445,0.64,4331,272.5,1732705375033,11:02:56.4668
1218,0.79988,637.3,0.55002,445,0.64,4334,272.5,1732705375033,11:02:56.6819
1219,0.79988,637.3,0.55002,445,0.64,4336,272.5,1732705375033,11:02:56.7828
1220,0.79987,152.4,0.55002,445,0.64,4339,272.5,1732705375033,11:02:56.8923
1221,0.79987,152.4,0.55002,445,0.64,4340,272.5,1732705375033,11:02:56.9968
1222,0.79987,152.4,0.55002,445,0.64,4342,272.5,1732705375033,11:02:57.2159
1223,0.79987,152.4,0.55002,445,0.64,4343,272.5,1732705375033,11:02:57.3167
1224,0.79986,152.4,0.55002,445,0.64,4345,272.5,1732705375033,11:02:57.6352
1225,0.79986,152.4,0.55002,445,0.64,4347,272.5,1732705375033,11:02:57.7403
1226,0.79985,152.4,0.512,300.4,0.512,4357,17.3,1732705377741,11:02:57.8458
1227,0.79986,98.4,0.512,300.4,0.512,4361,17.3,1732705377741,11:02:57.9483
1228,0.79986,98.4,0.512,300.4,0.512,4362,17.3,1732705377741,11:02:58.0582
1229,0.79986,98.4,0.51203,60.2,0.512,4364,17.3,1732705377741,11:02:58.1633
1230,0.79986,98.4,0.51203,60.2,0.512,4366,17.3,1732705377741,11:02:58.2690
1231,0.79985,152.4,0.51203,60.2,0.54285,4372,4.2,1732705378271,11:02:58.3711
1232,0.79985,152.4,0.51203,60.2,0.54285,4374,4.2,1732705378271,11:02:58.4758
1233,0.79984,98.4,0.512,822.4,0.54285,4377,4.2,1732705378271,11:02:58.5778
1234,0.79987,152.4,0.512,822.4,0.54285,4380,4.2,1732705378271,11:02:58.6851
1235,0.79987,250.8,0.512,822.4,0.54285,4382,4.2,1732705378271,11:02:58.7923
1236,0.79987,250.8,0.51203,60.2,0.5,4391,13.1,1732705378823,11:02:58.9036
1237,0.79987,250.8,0.51203,60.2,0.5,4393,13.1,1732705378823,11:02:59.4232
1238,0.79986,10,0.51203,60.2,0.5,4395,13.1,1732705378823,11:02:59.5364
1239,0.79986,10,0.444,56.3,0.5,4396,13.1,1732705378823,11:02:59.6449
1240,0.79986,10,0.444,56.3,0.5,4397,13.1,1732705378823,11:02:59.7538
1241,0.79986,10,0.51206,60.2,0.5,4398,13.1,1732705378823,11:02:59.9887
1242,0.79986,10,0.51206,60.2,0.5,4401,13.1,1732705378823,11:03:00.1066
1243,0.79986,10,0.6,2102.5,0.5,4403,13.1,1732705378823,11:03:00.2139
1244,0.79986,10,0.6,2102.5,0.5,4404,13.1,1732705378823,11:03:00.3201
1245,0.79986,10,0.6,2102.5,0.5,4406,13.1,1732705378823,11:03:00.4268
1246,0.79986,10,0.6,1780.6,0.5,4408,13.1,1732705378823,11:03:00.5269
1247,0.79986,10,0.6,1780.6,0.6,4409,321.9,1732705380482,11:03:00.6280
1248,0.79986,10,0.6,1780.6,0.6,4410,321.9,1732705380482,11:03:00.7325
1249,0.79986,3.8,0.6,1780.6,0.6,4411,321.9,1732705380482,11:03:00.9406
1250,0.79986,3.8,0.6,1780.6,0.79986,4413,6.2,1732705380895,11:03:01.0535
1251,0.79986,146.6,0.6,1780.6,0.79986,4420,6.2,1732705380895,11:03:01.1607
1252,0.79985,98.4,0.6,1780.6,0.79986,4423,6.2,1732705380895,11:03:01.2613
1253,0.79987,107.3,0.6,1780.6,0.79986,4427,44.7,1732705381218,11:03:01.3703
1254,0.79986,142.8,0.60003,51.4,0.79986,4430,44.7,1732705381218,11:03:01.4768
1255,0.79986,17.8,0.60003,51.4,0.79986,4432,125,1732705381514,11:03:01.5763
1256,0.79986,43.9,0.60003,51.4,0.79986,4439,125,1732705381514,11:03:01.6849
